Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
Region 3,Resort,DOT-R03-RES-02257-2024,WONDERLINE BEACH RESORT,Zambales,Botolan,PUROK 8 BRGY. PANAN BOTOLAN ZAMBALES,0963 0485639,wonderlinebeachresort@gmail.com,"October 31, 2026"
Region 3,Resort,DOT-R03-RES-02380-2025,VILLA ELISA SILANG,Zambales,Botolan,"PUROK 6, BRGY. DANACBUNGA, BOTOLAN, ZAMBALES",0917 7110522,villaelisaresort@gmail.com,"October 31, 2026"
Region 3,Resort,DOT-R03-RES-00128-2021,DFARM AND PARK INC.,Zambales,Masinloc,"KM 3, BRGY. BALOGANON, MASINLOC, ZAMBALES",0922 8463865,reservation@dfarm.com.ph,"October 31, 2026"
Region 3,Resort,DOT-R03-RES-02426-2025,KALINTO,Zambales,Botolan,"SITIO BABA PUROK 6, BRGY. DANACBUNGA, BOTOLAN, ZAMBALES",0945 5649569,finance@kalintoresort.com,"October 31, 2026"
Region 3,Resort,DOT-R03-RES-01253-2023,Potipot Gateway Resort,Zambales,Candelaria,"Brgy. Sinabacan, Candelaria Zambales",9773061095,potipotgateway@potipotgateway.com,"October 31, 2026"
Region 3,Resort,DOT-R03-RES-00096-2021,CORALVIEW BEACH AND DIVE RESORT,Bataan,Morong,nagbalayong,09128234779/09173838592,http://www.coralview.com.ph,"October 31, 2026"
Region 3,Resort,DOT-R03-RES-00459-2021,VERDE AZUL LEISURE RESORT,BATAAN,Morong,"SITIO CROSSING, BRGY NAGBALAYONG MORONG, BATAAN",0945 3240467,verdeazulbataan@gmail.com,"October 31, 2026"
Region 3,Resort,DOT-R03-RES-00015-2020,HOTEL KAMANA SANCTUARY RESORT AND SPA,BATAAN,Morong,"ILANIN FOREST WEST, SUBIC BAY FREEPORT ZONE, BRGY. MABAYO, MORONG, BATAAN",0917 8522835 / (047) 250 - 0725,reservations@kamanasanctuary.com,"October 31, 2026"
Region 3,Apartment Hotel,DOT-R03-APT-00174-2021,Ninas Transient House and Room for Rent,Aurora,Baler,"145 F Mendoza St, Purok 2 Sabang, Baler, Aurora",9084181438,https://www.facebook.com/balerninastransienthouse/,"October 31, 2025"
Region 3,Apartment Hotel,DOT-R03-APT-00247-2021,FIELD PLAZA REALTY CONDOMINIUM INC.,Pampanga,Angeles City,"MC ARTHUR HIWAY, .BRGY. BALIBAGO, ANGELES CITY, PAMPANGA",045 8922222,https://fieldsplazasuites.com/,"October 31, 2025"
Region 3,Apartment Hotel,DOT-R03-APT-02069-2024,THE GLORY HOTEL AND RESIDENCE,Pampanga,Clark,"LOT 1 GIL PUYAT AVENUE, CM RECTO, CLARK FREEPORT ZONE, PAMPANGA",045 599 3000,https://gloryhotelresidence.com/,"October 31, 2026"
Region 3,Apartment Hotel,DOT-R03-APT-00709-2022,LA GRANDE RESIDENCE,Pampanga,Angeles City,"46-B SARMIENTO STREET, PLARIDEL 1, BRGY. MALABANIAS, ANGELES CITY, PAMPANGA",0922 3758679,l.valiente@lagranderesidence.com,"October 31, 2026"
Region 3,Apartment Hotel,DOT-R03-APT-00124-2021(M),SUN PLAZA HOTEL,Zambales,Subic Bay,"BLK. 5, LOT 3A, MOONBAY MARINA COMPLEX, WATERFRONT ROAD, CBD AREA, SBFZ, ZAMBALES",047 2520088/0939 9346215,https://www.facebook.com/Sunplazasubicph/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01460-2023,OCEANA LODGE,Aurora,Baler,"BUTON ST., BRGY. SABANG, BALER, AURORA",0929 6286360,https://www.oceanalodgebaler.com/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00276-2021,GINA'S GUEST HOUSE,Aurora,Dingalan,"BRGY. BUTAS NA BATO, BRGY. BUTAS NA BATO, DINGALAN, AURORA",0999 5983451,https://www.facebook.com/GinasPlaceBeachResort/,"October 31, 2025"
Region3,Mabuhay Accommodation,DOT-R03-MAB-00317-2021,JUANA'S ANGEL RESORT,Aurora,Baler,"ANGARA ST. PUROK 6, BRGY. BUHANGIN, BALER, AURORA",0919 8555338,https://www.facebook.com/p/Villa-Juanas-ANGEL-Farm-and-Resort,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01200-2023,JAMJEN'S LODGE,Aurora,Baler,"096 BUTON ST. BRGY. SABANG BALER, AURORA",9292410298,https://www.facebook.com/jamjensss/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01305-2023,428.MERCADO BEACH RESORT,Aurora,Dingalan,Purok 3,9088892952,https://www.facebook.com/428MercadoHotelAndResort/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01293-2023,CASA YNDRA YZOBEL TRANSIENT HOUSE,Aurora,Dingalan,"APLAYA,DINGALAN,AURORA",9478797006,https://www.facebook.com/casa.yndra.yzobel/?paipv=0&eav=AfaNJBTTeF5_oBlIDa69uDxTQ6l8mTlzT-9o3o4clcR11aSb_tmcIgA0n3joGsvU2qQ&_rdr,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01313-2023,Caza Leticia Mountainview Resort,Aurora,Dingalan,Purok 3,9438196453,https://www.facebook.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01428-2023,Chairmans Residence's Hotel,Aurora,Dingalan,"The Chairman's Residence, Sitio Ferry, Umiray, Dingalan, Aurora",9751358827,https://www.facebook.com/thechairmansresidence/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01429-2023,COSTA ALORA RESORT,Aurora,Dingalan,DINGALAN AURORA,9178474694,https://www.facebook.com/costaalora,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01435-2023,D'ALAIA BEACH RESORT,Aurora,Dingalan,"Sitio Iyapit Umiray, Dingalan, Aurora",9175188008,https://www.facebook.com/AlaiaUmiray/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01433-2023,DIDINGS TRANSIENT HOUSE,Aurora,Dingalan,IBONA DINGALAN,9176357850,https://m.facebook.com/p/Didings-Transient-House-100077591011291/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01312-2023,Elsierracasa Dingalan Guest House,Aurora,Dingalan,"Purok Mahogany, Barangay Paltic, Dingalan, Aurora, Philippines",9437066977,https://www.elsierracasadingalan.com/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01424-2023,ESQUIVEL RESORT,Aurora,Dingalan,Prk 6 sito cabog,9358691864,https://www.facebook.com/esquivelsresort/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01308-2023,GILIW RESORT AND SPA,Aurora,Dingalan,purok 1 barangay caragsacan dingalan aurora,9985672494,https://m.facebook.com/p/Giliw-Resort-Spa-100090111207962/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01306-2023,Iñigo’s Beach Resort,Aurora,Dingalan,Brgy. Butas na Bato Dingalan Aurora,09565589267/09691026629,http://www.inigosbeachresort.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01295-2023,IROG EVENTS PLACE,Aurora,Dingalan,"Purok 1, Brgy. Caragsacan,Dingalan, Aurora",9985672494,https://www.irogeventsplace.com/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01226-2023,Iskopi Lodging House,Aurora,Dingalan,"Lot 2, Blk 5, Purok 2, Brgy. Tanawan Dingalan Aurora",9174014240,https://www.facebook.com/iskopihouse/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01230-2023,Lhavielle’s Travellers Inn,Aurora,Dingalan,"Purok 1, Poblacion, Dingalan Aurora",0961 8323630/0905 4605766,https://www.facebook.com/Lhaviellestravelersinn,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01431-2023,MERRY MANGELO'S RESORT,Aurora,Dingalan,"Brgy.Cabog, Matawe, Dingalan, Aurora",9452192188,https://www.facebook.com/p/Merry-Mangelos-Resort-100075840799433/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00440-2021,OCEAN VIEW RESORT,Aurora,Dingalan,"PUROK KAMAGONG,BRGY. PALTIC, DINGALAN, AURORA",9053576138,https://www.facebook.com/OceanViewResortDingalan,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01329-2023,Ok-U Cottages,Aurora,Dingalan,"Purok 6,",9678742666,https://www.facebook.com/OkUBeachResort/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01304-2023,Pacific-Paradise Beach Resort,Aurora,Dingalan,Sitio Agusis Matawe Dingalan Aurora,6.40E+11,https://pacificparadiseresort.com/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01311-2023,PRONTO'S GUEST HOUSE,Aurora,Dingalan,DAVIL-DAVILAN DINGALAN AURORA,09494013770/09673852216,https://www.facebook.com/Prontosguesthouse/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01309-2023,Puffer Isle Inn,Aurora,Dingalan,Purok Kamagong Brgy Paltic,9451325818,https://m.facebook.com/100075869922610/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01314-2023,STRESS-PRI RESORT HOTEL,Aurora,Dingalan,BUTAS NA BATO DINGALAN AURORA,9950135324,https://www.facebook.com/stressfreetransienthouse/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01007-2022,Alvarez Resort Hotel,Aurora,Dipaculao,"Purok 1, Sitio Ngasngas, Brgy. Dinadiawan, Dipaculao, Aurora",9692565024,https://www.facebook.com/p/Alvarez-Resort-and-Hotel-100078981849888/,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00299-2021,Bella Vita Beach Resort,Aurora,Dipaculao,Dinadiawan Dipaculao Aurora,9499824730,https://www.facebook.com/bellavitabeachresort/,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00165-2021,LA SUNSHINE BEACH RESORT,Aurora,Dipaculao,"SITIO NGAS NGAS, DINADIAWAN, DIPACULAO, AURORA",0928-694-5976,https://www.facebook.com/LaSunshineBeach/,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00421-2021,MANABAT BEACH RESORT,Aurora,Dingalan,"PUROK 3, BRGY. BUTAS NA BATO, DINGALAN, AURORA",09178195816 / 09227639458,laurofmanabat@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00296-2021,PACIFIC BUDDIES BEACHFRONT RESORT,Aurora,Dingalan,"PUROK 1, BARANGAY IBUNA, DINGALAN AURORA",0917 1822986,pacificbuddies@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00434-2021,POTTER'S LODGING HOUSE,Aurora,Dingalan,"PUROK YAKAL 1 PALTIC, DINGALAN, AURORA",0917 7881831,gemmazurbano@yahoo.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00342-2021,M.MORENO LODGE & RESTAURANT,Aurora,Baler,"PUROK 1 BARANGAY SUCLAYIN, BALER, AURORA",0917 890 3324,morenootoy@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00576-2022,MADISEN'S GUEST HOUSE,Aurora,Dingalan,"PUROK MAHOGANY, BRGY. PALTIC DINGALAN AURORA",0919 0957073,patacsil_bonjanry@yahoo.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00436-2021,RSF BEACH RESORT,Aurora,Dingalan,"PUROK 3, BRGY. BUTAS NA BATO, DINGALAN, AURORA",0945 4357508,abrielanekim11@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00504-2021,AMIHAN APLAYA BALER ACCOMMODATIONS,Aurora,Baler,"BRGY. SABANG, BALER, AURORA",0970 7115432,mariaisabelcruz151974@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00187-2021,SAND AND STARS BEACH RESORT,Aurora,Dipaculao,"BALER-CASIGURAN RD, BRGY. DINADIAWAN, DIPACULAO, AURORA",0968 8847114,sandandstarsdinadiawan@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00345-2021,TERESITA BEACH RESORT,Aurora,Dipaculao,"BRGY. DINADIAWAN, DIPACULAO, AURORA",0936 1266582,teresitabeachresort00@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00615-2022,CAPTAIN CESAR RESORT,Aurora,Dingalan,"PUROK 5 , BRGY. CABOG (MATAWE), DINGALAN, AURORA",0917 928129,captaincesarsbeachresort@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02536-2025,BALLAI O' RELLI TRANSIENT HOUSE,Aurora,Dingalan,"PUROK 3, BRGY. BUTAS NA BATO, DINGALAN, AURORA",0962 5790120,lorenlidelacruz@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00617-2022,EAGLE ROCK BEACH RESORT,Aurora,Dingalan,"PUROK 3, BRGY. BUTAS NA BATO, DINGALAN, AURORA",0933 8631074,liriocorpus@yahoo.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02538-2025,LOTUS77 TRANSIENT HOUSE,Aurora,Dingalan,"PUROK MULAWIN, BRGY PALTIC, DINGALAN, AURORA",0998 8421077,lccastillo777@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02539-2025,CAZA' FLORIDA INN,Aurora,Dingalan,"PUROK 3 BUTAS NA BATO, DINGALAN, AURORA",0918 9280319,sherilounono20@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02540-2025,CARIñO BEACH RESORT,Aurora,Dingalan,"PUROK 6 SITIO CABOG MATAWE, DINGALAN AURORA",0976 1050186,pcari8720@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00999-2022,ELA'S LODGING HOUSE,Aurora,Casiguran,BRGY. LUAL CASIGURAN AURORA,0919 7285183,melodyalcanzo1974@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00336-2021,AGABAO LODGING HOUSE,Aurora,Casiguran,"SITIO DANGKALAN, BRGY. CALANGCUASAN, CASIGURAN, AURORA",0928 1851113,richardagabao1972@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-HTL-00338-2021,VISTA AURORA INN,Aurora,Baler,"PUROK 1, BRGY. SABANG, BALER, AURORA",0929 3474060,anyaagliam@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00329-2021,MAMA NENE'S TRANSIENT HOUSE,Aurora,Baler,"PUROK 2, BARANGAY SABANG, BALER, AURORA",0929 1997554,mamanenes19@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01806-2024,BATIS NI JUAN LEISURELAND,Aurora,DIPACULAO,"BALER CASIGURAN ROAD, BRGY. LOBBOT, DIPACULAO, AURORA",0945 1883325,batisnijuan20@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00514-2021,ISLES TRANSIENT HOUSE,Aurora,Baler,"T ST. MOLINA BARANGAY 5 BALER,AURORA",0947 1762105,eileen.isles@yahoo.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00330-2021,KENDREA LODGING HOUSE,Aurora,Casiguran,BRGY. CALANTAS CASIGURAN AURORA,0961 5927890,luzsoriao@yahoo.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00339-2021,BALLESTEROS BEACHFRONT RESORT,Aurora,DIPACULAO,"SITIO NGASNGAS, NATIONAL HIGHWAY, BRGY. DINADIAWAN, DIPACULAO, AURORA",0917 5692777,cbalvarez@rocketmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02748-2025,Bryana and Brias Beach Resort,Aurora,Dilasag,"Sitio Dianao Brgy. Diniog, Dilasag, Aurora",9064360731,leur6886@yahoo.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02756-2025,Mayhama Beachfront Resort,Aurora,Dilasag,"Brgy. Diniog, Dilasag, Aurora",9279222983,maynvilla@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02738-2025,WMK Beach Resort,Aurora,Dilasag,"So. Dipasaleng, Brgy. Diniog, Dilasag, Aurora",9814558420,wmkbr2015@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01199-2023,Casitas de Bahia,Aurora,Baler,"80 Buton Street, Brgy. Sabang, Baler, Aurora",9190745747,ssvicasitahr@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00152-2021,Lumiere Beach Resort,Bataan,Bagac,"LOT 611-B, BRGY. SAYSAIN, BAGAC, BATAAN",9171034263,https://lumiereresorts.com/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01392-2023,Grand Peninsula Suites,Bataan,Balanga City,691 Chico cor. Duhat,9266388888,https://www.facebook.com/p/Grand-Peninsula-Suites-100063613189336/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01255-2023,La Vista Balanga Inland Resort,Bataan,Balanga City,"Roman Superhighway, Central, Balanga City, Bataan",0917-327-7250,http://crownroyalehotel.com/lavistaresort/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01394-2023,E.G.L. Beach Resort,Bataan,Morong,"No. 8 Nagbalayong, Morong",9178629393,https://www.facebook.com/eglbeachresort/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00526-2021,East West Beach Resort,Bataan,Morong,"Sitio Crossing, Brgy. Nagbalayong, Morong, Bataan",9196440870,http://facebook.com/eastwestbeachresort,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00098-2021,SOPHIA BEACH RESORT,Bataan,Morong,"THE STRAND, BRGY. NAGBALAYONG, MORONG, BATAAN",0956 5268558,https://www.facebook.com/sophiabeachresort/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00993-2022,Mirabelle Beach Resort,Bataan,Morong,Sitio Crossing,9162590367,https://www.facebook.com/mirabellebeachresort,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00532-2021,Pawikan Conservation Center and Beach Resort,Bataan,Morong,"Purok 6-Aplaya Nagbalayong Morong,Bataan",09216302842/09995132455,https://www.facebook.com/BantayPawikanIncorporated/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00213-2021,LAFREZAGOLD BEACH RESORT,Bataan,Morong,"CROSSING, BRGY. NAGBALAYONG, MORONG, BATAAN",0998 8616822,lafrezagold@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-RES-00278-2021,JET COAST BEACH RESORT,Bataan,Morong,"SITIO CROSSING, BRGY. NAGBALAYONG, MORONG, BATAAN",0917 3159040,cozjonafe.20@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01813-2024,ADVENTURE COVE,Bataan,Morong,"CAMAYAN WHARF WEST ILANIN FOREST AREA SUBIC BAY FREEPORT ZONE, BRGY. MABAYO, MORONG, BATAAN",047 2528000,adventurecove0216@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00168-2021,HOTEL BRIZO,Bataan,Morong,"PANIBATUHAN, BRGY. NAGBALAYONG, MORONG, BATAAN",0927 9744203,info@brizohotel.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00740-2022,MARI-MEL BEACH RESORT,Bataan,Morong,"STRAND SUBDIVISION, BRGY. NAGBALAYONG, MORONG, BATAAN",0917 6260381,dilagmarimel@yahoo.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01186-2023,ALPINA BEACH RESORT,Bataan,Morong,"PANIBATUHAN, BRGY. NAGBALAYONG, MORONG, BATAAN",0917 5114124,alpinabeach@yahoo.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02293-2024,ACQUA MORONG,Bataan,Morong,"LOT 52, SITIO FUERTE, BRGY. NAGBALAYONG, MORONG, BATAAN",09457468503/09298990074,management@acquamorong.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00202-2021,GOLD COAST RESORT,Bataan,Morong,"BRGY. NAGBALAYONG, MORONG, BATAAN",0907-226-5322,manilynandalecio@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01779-2024,PHI-PHI BEACH RESORTS & HOTEL,Bataan,Morong,"SITIO PANIBATUHAN, BRGY. NAGBALAYONG , MORONG, BATAAN",0939 3095581,phiphibeachresorts@yahoo.com.ph,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01240-2023,BTH TRAVELLERS HOME,Bataan,Balanga City,"#594 WALING WALING ST. SAN JOSE, BRGY. SAN JOSE, BALANGA CITY, BATAAN",0922 8581056,bthtravellershome@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01491-2023,THE PURPLE FARM,Bataan,DINALUPIHAN,"PUROK III LIABAN DINALUPIHAN, BRGY. COLO, DINALUPIHAN, BATAAN",0998 5827831,westpacificlar@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01214-2023,PRINCES TRF BEACH & HOTEL,Bataan,Bagac,"TRF OLD SAYSAIN, BRGY. SAYSAIN, BAGAC, BATAAN",0923 3414472,trflaviano@yahoo.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01222-2023,VISTA VENICE HIGHLAND RESORT,Bataan,Morong,"SITIO MARUCDOC, BARANGAY NAGBALAYONG, MORONG, BATAAN",0998 9886695,vistaveniceresorts@yahoo.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00699-2022,PSALM BAGAC HOTEL AND CONFERENCE CENTER,Bataan,Bagac,"BRGY. BAGUMBAYAN, BAGAC, BATAAN",0977 6312489,rroira@psalm.gov.ph,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00447-2021,MIAMI HEAT BEACH RESORT,Bataan,Morong,"WATERFRONT ROAD, BRGY. NAGBALAYONG, MORONG, BATAAN",0960 4848404,jimmysbustamante@yahoo.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-RES-01027-2022,WESTWIND BEACH RESORT,Bataan,Morong,"BARANGAY NAGBALAYONG MORONG, BATAAN",0917 7074342,westwindbeachresortph@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00631-2022,VICTORIA VISTA RESORT,Bataan,Morong,"NAGPAJO SITIO CROSSING, BRGY. NAGBALAYONG, MORONG, BATAAN",0919 5271465,victoriavistaresort@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02395-2025,SERRANO BEACHFRONT,Bataan,Morong,"DOLPHIN BAY STREET, THE STRAND SUBDIVISION, BRGY. NAGBALAYONG, MORONG, BATAAN",0917 5700212,laserranobeach@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00528-2021,VIDA COSTERA,Bataan,Morong,"PUROK 5, BRGY. SABANG, MORONG, BATAAN",0977-234-0375,MLTRINITY@YAHOO.COM,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02571-2025,Checa Mountview Hotel,Bataan,Morong,Block 5 Lot 23 Bernabe Subdivision,0917 7150902,star59_cruch77@hotmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02596-2025,A&G Transient House,Bataan,BALANGHA,"Balanga City, Ibayo",9206153988,aandgtransienthouse@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02606-2025,Sea and River View Resort,Bataan,Morong,GEN. JUAN LUNA POBLACION MORONG BATAAN,9171846380,sea.and.river.view.resort@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00799-2022,CMTS' Resort,Bataan,Morong,"CMTS Resort, Nagbalayong, Morong, Bataan",9318508995,cmtsresort.bataan@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-02709-2025,Patrias Vacation House,Bataan,Morong,"Sitio Panibatuhan Barangay Nagbalayong Morong, Bataan",9989573571,patriasvacationhouse@gmail.com,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00467-2021,Tampay Accommodations Inn,Bataan,ORANI,"Brgy. Tala, Orani, Bataan",0917 187 6686,lim.lerinorrose@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01400-2023,BALIUAG DORMITORY,Bulacan,Baliuag,F VERGEL DE DIOS ST.BRGY POBLACION BALIUAG BULACAN,447981149,https://www.facebook.com/BaliuagDormitory/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01342-2023,Siesta Hotel Travelers Inn,Bulacan,Baliuag,DRT Highway Tarcan Baliwag Bulacan,9065684858,,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01453-2023,VILLA BAUTISTA PRIVATE RESORT,Bulacan,Baliuag,1511 Servando Santos Street,9235323501,https://www.facebook.com/MyVillaBautista/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00633-2022,"St Agatha Resort and Country Club, Inc",Bulacan,Malolos City,St. Agatha Homes,0917-829-1170 /0917-630-9361,https://www.facebook.com/St.Agatha.Resort.Hotel/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01337-2023,La Cecilia Resort,Bulacan,San Jose Del Monte City,"Block 9 Lot 4 Vermillion St. Pecson Ville, Tungkong Mangga, City of San Jose Del Monte, Bulacan",0927 985 4424,http://facebook.com/LaCeciliaResort,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01231-2023,MARIA EVENTS PRIVATE RESORT,Bulacan,San Jose Del Monte City,SAN MATEO ST,9178074999,https://www.facebook.com/CasaMariaResortandEventsPlace/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01389-2023,CASA EDITHA EVENT CENTER,Bulacan,San Jose Del Monte City,"L2D KM 33, QUIRINO HIGHWAY, BRGY. SANTO CRISTO, SAN JOSE DEL MONTE CITY, BULACAN",0928 1869636,https://www.casaeditha.com/,"October 31, 2025"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-01799-2024,VILLA AMIRA EVENTS PLACE RENTAL,Bulacan,San Jose Del Monte City,"BLOCK 3, LOT 5, MAGENTA STREET, PECSONVILLE SUBDIVISION, BRGY. TUNGKONG MANGGA, SAN JOSE DEL MONTE CITY, BULACAN",0905 3196670,villaamira.eventsplace@gmail.com,"October 31, 2026"
Region 3,Mabuhay Accommodation,DOT-R03-MAB-00522-2021,BUENA VICENTE HOTEL,Bulacan,STA. MARIA,"LUWASAN, BRGY. SAN VICENTE, SANTA MARIA, BULACAN",0945 8870290,buenavicentehotel@yahoo.com,"October 31, 2026"
