Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
REGION 6,Resort,DOT-R06-RES-01552-2022,PALMAS DEL MAR CONFERENCE-RESORT-HOTEL,BACOLOD CITY,BACOLOD CITY,"J.R. TORRES AVENUE, BARANGAY TANGUB, BACOLOD CITY",034-4347971,,10/31/2026
REGION 6,Resort,DOT-R06-RES-04003-2025,PLAYA DE PARAISO,GUIMARAS,SAN LORENZO,"MANTASIK II BRGY.SAN ENRIQUE, SAN LORENZO, GUIMARAS",033-3220396,,10/31/2026
REGION 6,Resort,DOT-R06-RES-00662-2022,PROSPERIDAD HIGHLANDS MOUNTAIN RESORT,NEGROS OCCIDENTAL,SAN CARLOS CITY,"BRGY. PROSPERIDAD, SAN CARLOS CITY, NEGROS OCCIDENTAL",9173216704,,10/31/2026
REGION 6,Resort,DOT-R06-RES-03428-2024,PUNTA BULATA RESORT & SPA (FWZ LAND CORPORATION),NEGROS OCCIDENTAL,CAUAYAN,"BRGY. ELIHAN, CAUAYAN, NEGROS OCCIDENTAL",9177183558,,10/31/2026
REGION 6,Resort,DOT-R06-RES-03842-2025,"PUNTA VILLA RESORT, INC.",GUIMARAS,NUEVA VALENCIA,"BRGY. TANDO, NUEVA VALENCIA, GUIMARAS",0907-113-5990,,10/31/2026
REGION 6,Resort,DOT-R06-RES-00486-2021,RAYMEN BEACH RESORT CORP.,GUIMARAS,NUEVA VALENCIA,"SITIO ALUBIHOD, BRGY. POBLACION, NUEVA VALENCIA, GUIMARAS",0927-560-5107,,10/31/2026
REGION 6,Resort,DOT-R06-RES-04068-2025,ROJAS AGRO INDUSTRIAL DEVELOPMENT CORPORATION - RESORTS NEGRENSE,BACOLOD CITY,BACOLOD CITY,"BRGY. BAYANIHAN, PUNTA TAYTAY, BACOLOD CITY, NEGROS OCCIDENTAL",9772020531,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01347-2022,SAN ANTONIO RESORT,CAPIZ,ROXAS CITY,"LAWIS, BRGY. BAYBAY, ROXAS CITY, CAPIZ",0908-883-8736,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01619-2022,"SIPAWAY ISLAND RESORT, INC. (FORMER SIPAWAY WHISPERING PALMS ISLAND RESORT, INC.)",NEGROS OCCIDENTAL,SAN CARLOS CITY,"SITIO PITOGO, BRGY. SAN JUAN, SAN CARLOS CITY, NEGROS OCCIDENTAL",0929-873-1146,,10/31/2026
REGION 6,Resort,DOT-R06-RES-00543-2021,SOL Y MAR FAMILY BEACH RESORT,ILOILO,TIGBAUAN,"BRGY. NAMOCON, TIGBAUAN, ILOILO",0998-576-2737/0917-322-8269,,10/31/2026
REGION 6,Resort,DOT-R06-RES-02574-2024,SOLINA BEACH AND NATURE RESORT,ILOILO,CARLES,"BALASAN-CARLES PROVINCIAL ROAD, BRGY. GUINTICGAN, CARLES, ILOILO",9171896462,,10/31/2026
REGION 6,Resort,DOT-R06-RES-03569-2024,SUN SEA RESORT,GUIMARAS,NUEVA VALENCIA,"PUROK 2, BRGY. CANHAWAN, NUEVA VALENCIA, GUIMARAS",9199504174,,10/31/2026
REGION 6,Resort,DOT-R06-RES-03308-2024,VILCHES BEACH RESORT,GUIMARAS,SAN LORENZO,"BRGY. SAN ENRIQUE (LEBAS), SAN LORENZO, GUIMARAS",0915-671-1276,,10/31/2026
REGION 6,Resort,DOT-R06-RES-00004-2021,VILLA OROCEO-GUANCO RESORT CO.,CAPIZ,SAPI-AN,"BRGY. AGSILAB, SAPI-AN,CAPIZ",0916-355-4935/0921-661-7797,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01266-2022,VISTA-VERANDA BEACH RESORT,ANTIQUE,SAN JOSE DE BUENAVISTA,"BRGY. MADRANGCA, SAN JOSE DE BUENAVISTA, ANTIQUE",0927-822-0171,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01458-2022,VISTAPALOMA BEACH RESORT,ANTIQUE,BELISON,"BRGY. MARADIONA, BELISON, ANTIQUE",9171321743,,10/31/2026
REGION 6,Resort,DOT-R06-RES-04015-2025,WHITE BEACHFRONT AND COTTAGES,AKLAN,BURUANGA,"HINUGTAN BEACH BRGY. BEL-IS, BURUANGA, AKLAN",9174699395,,10/31/2026
REGION 6,Resort,DOT-R06-RES-00397-2021,"ZAYCOLAND RESORTS, INC.",NEGROS OCCIDENTAL,KABANKALAN CITY,"DON EMILIO VILLAGE, BRGY. 9 (POB.), KABANKALAN CITY, NEGROS OCCIDENTAL",(034)4712-880,,10/31/2026
REGION 6,Resort,DOT-R06-RES-04109-2025,DAMIRES HILLS FARM AND SPA RESORT,ILOILO,JANIUAY,"BRGY. DAMIRES, JANIUAY, ILOILO",9275794068,,10/31/2026
REGION 6,Resort,DOT-R06-RES-04243-2025,TQP FARM INC.,NEGROS OCCIDENTAL,BAGO CITY,"THE QUIET PLACE, KM. 14, SAN JUAN STREET, BRGY. TABUNAN, BAGO CITY, NEGROS OCCIDENTAL",9173025581,,10/31/2026
REGION 6,Resort,DOT-R06-RES-04249-2025,NAZARETH ACTIVITY HUB,BACOLOD CITY,BACOLOD CITY,"PUROK GUANZON, BRGY. MANSILINGAN, BACOLOD CITY, NEGROS OCCIDENTAL",9985668977,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01433-2022,A AND A SURFSIDE RESORT AND TRAVEL CORPORATION/ SURFSIDE BORACAY RESORT AND SPA,BORACAY-AKLAN,MALAY,"SITIO ANGOL, BRGY. MANOC-MANOC, BORACAY ISLAND, MALAY, AKLAN",0939-922-5299,,10/31/2026
REGION 6,Resort,DOT-R06-RES-04005-2025,"AGLO GROUP OF COMPANIES, INC./BANANA BAY BORACAY",BORACAY-AKLAN,MALAY,"SITIO BULABOG, BRGY.BALABAG, BORACAY ISLAND, MALAY AKLAN",288-9555,,10/31/2026
REGION 6,Resort,DOT-R06-RES-03205-2024,ALTA BRIZA RESORT INC,BORACAY-AKLAN,MALAY,"BALABAG MAIN ROAD, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",2882200,,10/31/2026
REGION 6,Resort,DOT-R06-RES-03633-2024,ALTA VISTA DE BORACAY/ DMCI-PDI HOTELS INC.,BORACAY-AKLAN,MALAY,"BRGY. YAPAK, BORACAY ISLAND, MALAY, AKLAN",9165767288,,10/31/2026
REGION 6,Resort,DOT-R06-RES-00124-2021,AMBASSADOR IN PARADISE RESORT CORP.,BORACAY-AKLAN,MALAY,"STATION 1, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 288-5598,,10/31/2026
REGION 6,Resort,DOT-R06-RES-00450-2021,AQUA BORACAY HOTEL & RESORT INC.,BORACAY-AKLAN,MALAY,"ZONE IV, BOLABOG BEACH, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 288-1999,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01309-2022,ASTORIA BORACAY INC.,BORACAY-AKLAN,MALAY,"STATION 1, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 288-1111,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01201-2022,ASTORIA CURRENT,BORACAY-AKLAN,MALAY,"STATION 3, SITIO MANGGAYAD, BRGY. MANOC-MANOC, BORACAY ISLAND, MALAY, AKLAN",(036) 288-1818,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01407-2022,BORACAY HOLIDAY RESORT,BORACAY-AKLAN,MALAY,"TIROL COR. - MAIN ROAD, STATION 2, SITIO MANGGAYAD, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",936 288 4085,,10/31/2026
REGION 6,Resort,DOT-R06-RES-04131-2025,BORACAY OCEAN CLUB BEACH RESORT,BORACAY-AKLAN,MALAY,"STATION 3, BRGY. MANOC-MANOC , BORACAY ISLAND, MALAY AKLAN",036 2885058,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01364-2022,BORACAY TROPICS INCORPORATED,BORACAY-AKLAN,MALAY,"SITIO MANGGAYAD, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",362884034,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01659-2023,BORACAY WATER WORLD INC. - RESORT,BORACAY-AKLAN,MALAY,"SITIO TULUBHAN BRGY MAN0C-MANOC, MALAY, AKLAN",036-288-2000,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01768-2023,CASA PILAR BEACH RESORT,BORACAY-AKLAN,MALAY,"1103 SITIO MAGGAYAD BRGY. MANOC-MANOC, MALAY, AKLAN",(036) 288-3202/09177175318,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01270-2022,CLUB HAVEN RESORT BORACAY INC / BORACAY HAVEN RESORT,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 2885729,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01269-2022,CLUB HAVEN RESORT BORACAY INC. / BORACAY HAVEN SUITES,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 288-4493,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01782-2023,COAST BORACAY ISLES,BORACAY-AKLAN,MALAY,"LOT 772-K, STATION 2, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",362882634,,10/31/2026
REGION 6,Resort,DOT-R06-RES-03492-2024,CRIMSON RESORT AND SPA BORACAY,BORACAY-AKLAN,MALAY,"PUNTA BUNGA COVE, BRGY. YAPAK, BORACAY ISLAND, MALAY, AKLAN",366695888,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01496-2022,CROWN REGENCY BEACH RESORT,BORACAY-AKLAN,MALAY,"STATION 3, BRGY. MANOC-MANOC, BORACAY ISLAND, MALAY, AKLAN",288 1888,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01405-2022,DIAMOND WATEREDGE RESORT BORACAY,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",9480767947,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01455-2022,DISCOVERY BORACAY,BORACAY-AKLAN,MALAY,"STATION 1, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036)288-9639,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01363-2022,DIVEGURUS BORACAY BEACH RESORT,BORACAY-AKLAN,MALAY,"SITIO AMBULONG, BRGY. MANOC-MANOC, BORACAY ISLAND, MALAY, AKLAN",(036) 288-5469,,10/31/2026
REGION 6,Resort,DOT-R06-RES-00036-2021,ESTACIO UNO BORACAY LIFESTYLE RESORT,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",288-2659,,10/31/2026
REGION 6,Resort,DOT-R06-RES-03794-2025,FAIRWAYS AND BLUEWATER RESORT GOLF AND COUNTRY CLUB,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",0917-823-5975,,10/31/2026
REGION 6,Resort,DOT-R06-RES-03518-2024,FRENDZ RESORT BORACAY,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",0910-701-2808,,10/31/2026
REGION 6,Resort,DOT-R06-RES-00350-2021,GM BORA RESORT & DEVT. CORP/ GRAND BORACAY RESORT,BORACAY-AKLAN,MALAY,"ZONE VI, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 288-4882/0917-871-9399/0939-925-6899,,10/31/2026
REGION 6,Resort,DOT-R06-RES-00830-2022,GRANDWATERS DEVELOPMENT CORPORATION - BORACAY MANDARIN WHITE SAND RESORT,BORACAY-AKLAN,MALAY,"STATION 3, BRGY. MANOC-MANOC, BORACAY ISLAND, MALAY, AKLAN",288-2222,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01622-2022,HANNAH HOTEL,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",2883456,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01345-2022,HENANN CRYSTAL SANDS RESORT,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 288-9222,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01453-2022,HENANN GARDEN RESORT,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 288-6672,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01454-2022,HENANN LAGOON RESORT,BORACAY-AKLAN,MALAY,"STATION 2, SITIO MANGGAYAD, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 288-2828,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01268-2022,HENANN PALM BEACH RESORT,BORACAY-AKLAN,MALAY,"STATION 2, SITIO MANGGAYAD, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 288-9286,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01229-2022,HENANN PARK RESORT,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 288-9700,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01271-2022,HENANN PRIME BEACH RESORT,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 288-9200,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01237-2022,HENANN REGENCY RESORT AND SPA,BORACAY-AKLAN,MALAY,"STATION 2, SITIO MANGGAYAD, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 288-6111,,10/31/2026
REGION 6,Resort,DOT-R06-RES-03579-2024,"LE SOLEIL D' BORACAY RESORT, INC.",BORACAY-AKLAN,MALAY,"STATION 2, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 288 6209,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01406-2022,LEVANTIN RESORT,BORACAY-AKLAN,MALAY,"BULABOG BEACH, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 288-2763,,10/31/2026
REGION 6,Resort,DOT-R06-RES-00081-2021,LINGGANAY BORACAY HOTEL RESORT INC.,BORACAY-AKLAN,MALAY,"SITIO TULUBHAN, BRGY. MANOC-MANOC, BORACAY ISLAND, MALAY, AKLAN",(036) 288 5734,,10/31/2026
REGION 6,Resort,DOT-R06-RES-02185-2023,LISHUI BEACH RESORT,BORACAY-AKLAN,MALAY,"STATION 2, BRGY. BALABAG, BORCAY ISLAND, MALAY, AKLAN",0966-750-4894,,10/31/2026
REGION 6,Resort,DOT-R06-RES-02243-2023,MANDARIN BAY RESORT AND SPA BORACAY PHILIPPINES,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 631-9111,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01210-2022,MANDARIN RESORTS DEVELOPMENT CORPORATION - BORACAY MANDARIN ISLAND HOTEL,BORACAY-AKLAN,MALAY,"STATION 2, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",09188005999 / 288-3444,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01377-2022,"NIGI NIGI NU NOOS ""E"" NU NU NOOS BEACH RESORT",BORACAY-AKLAN,MALAY,"ZONE 7, FRONT BEACH, MANGGAYAD, BORACAY ISLAND BRGY. BALABAG, MALAY, AKLAN",362883101,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01267-2022,NIRVANA BEACH RESORT,BORACAY-AKLAN,MALAY,"0212 BALABAG MAIN ROAD, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 500-0214,,10/31/2026
REGION 6,Resort,DOT-R06-RES-00088-2021,PARADISE GARDEN RESORT HOTEL & CONVENTION CENTER,BORACAY-AKLAN,MALAY,"SITIO MANGGAYAD, BRGY. MANOC-MANOC, BORACAY ISLAND, MALAY, AKLAN",362883728,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01483-2022,PATIO PACIFIC RESORT BORACAY,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",0936 288 3888,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01310-2022,"PLAYA ASYA RESORT, INC. / ASYA PREMIER SUITES",BORACAY-AKLAN,MALAY,"SITIO CAGBAN, BRGY. MANOC-MANOC, BORACAY ISLAND, MALAY, AKLAN",0998-988-8400,,10/31/2026
REGION 6,Resort,DOT-R06-RES-03490-2024,RED COCONUT BEACH HOTEL,BORACAY-AKLAN,MALAY,"STATION 2, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",362883758,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01272-2022,RESIDENCIA BORACAY,BORACAY-AKLAN,MALAY,"STATION 1, SITIO PINA-UNGON, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",036-2885394,,10/31/2026
REGION 6,Resort,DOT-R06-RES-03136-2024,ROLLWAY REALTY DEVELOPMENT CORPORATION/TWO SEASONS RESORT,BORACAY-AKLAN,MALAY,"SITIO PINAUNGON, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",288-4384,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01518-2022,SEA WIND RESORT,BORACAY-AKLAN,MALAY,"1 R & G TIROL PARK, BRGY. BALABAG, BORACAY ISLAND, MALAY AKLAN",9216609439,,10/31/2026
REGION 6,Resort,DOT-R06-RES-00275-2021,SEABIRD INTERNATIONAL RESORT AND COUNTRY CLUB INC.,BORACAY-AKLAN,MALAY,"0260 ROAD 1-A, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",0917-628-9669,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01334-2022,SEAWORTHY VENTURES OPC/ SEAWORTHY,BORACAY-AKLAN,MALAY,"BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",036-288-3797,,10/31/2026
REGION 6,Resort,DOT-R06-RES-03267-2024,SHANGRI-LA'S BORACAY RESORT & SPA,BORACAY-AKLAN,MALAY,"BRGY. YAPAK, BORACAY ISLAND, MALAY, AKLAN",036 288 4988,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01519-2022,SIGNATURE BORACAY SOUTH BEACH (SIGNATURE HOTELS CORPORATION),BORACAY-AKLAN,MALAY,"SITIO ANGOL, BRGY. MANOC-MANOC, BORACAY ISLAND, MALAY, AKLAN",362882401,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01810-2023,SUR BEACH RESORT,BORACAY-AKLAN,MALAY,"SITIO PINAONGON, STATION 1, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",9189626122,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01806-2023,THE DISTRICT BORACAY,BORACAY-AKLAN,MALAY,"STATION 2, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",(036) 288-1448,,10/31/2026
REGION 6,Resort,DOT-R06-RES-03411-2024,THE LIND BORACAY,BORACAY-AKLAN,MALAY,"STATION 1, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",9988479519,,10/31/2026
REGION 6,Resort,DOT-R06-RES-01566-2022,THE STRAND BOUTIQUE RESORT,BORACAY-AKLAN,MALAY,"SINAGPA STREET, BRGY. BALABAG, BORACAY ISLAND, MALAY, AKLAN",2886900,,10/31/2026
REGION 6,Resort,DOT-R06-RES-00061-2021,VILLA CAEMILLA BEACH BOUTIQUE HOTEL,BORACAY-AKLAN,MALAY,"STATION 3, SITIO ANGOL, BRGY. MANOC-MANOC, BORACAY ISLAND, MALAY, AKLAN",9175269449,,10/31/2026
,​,,,,,,,,
REGION 6,Hotel,DOT-R06-HTL-02293-2024,2019 ROOST HOTEL/THE HENRY,BACOLOD CITY,BACOLOD CITY,"ROOST BUILDING BS AQUINO DRIVE CORNER AGUINALDO STREET, BRGY. 4 (POB.), BACOLOD CITY",0917-634-2934,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-04067-2025,422 STONEHILL SUITES INC,BACOLOD CITY,BACOLOD CITY,"#6 SAN AGUSTIN ST, BRGY. 5 (POB.), BACOLOD CITY, NEGROS OCCIDENTAL",034- 4359206,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-02660-2024,ACACIA HOTEL BACOLOD OWNED & OPERATED BY BREDCO,BACOLOD CITY,BACOLOD CITY,BURGOS EXT. RECLAMAATION AREA BRGY.10 BACOLOD CITY NEGROS OCCIDENTAL,433-5989,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-03324-2024,ALUNSINA LEISURE CORPORATION,CAPIZ,ROXAS CITY,"TEODORICA AVENUE, CAPIZ, BRGY. BANICA, ROXAS CITY, CAPIZ",520-7908,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-02918-2024,AM-AURA CONDOTEL,CAPIZ,ROXAS CITY,"KM. 1, BRGY. POBLACION X, ROXAS CITY, CAPIZ",520 1275 / 0946 115 6792,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-03899-2025,ATI - ATIHAN FESTIVAL HOTEL CORPORATION,AKLAN,KALIBO,"19 MARTYRS ST. BRGY.POBLACION, KALIBO AKLAN",9258606292,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-00773-2022,AVENUE SUITES,BACOLOD CITY,BACOLOD CITY,"12TH LACSON STREET, BRGY. 7 (POB.), BACOLOD CITY",(034) 435-7777,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-03009-2024,BELLADAMA HOTEL,NEGROS OCCIDENTAL,SAN CARLOS CITY,"BROCE ST., BRGY. IV, SAN CARLOS CITY, NEGROS OCCIDENTAL",9670640301,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-04122-2025,BRIGHTSIDE PROPERTIES AND RESORTS INC. (VERMILLION HOTEL),ILOILO CITY,ILOILO CITY,"101 GENERAL LUNA ST. BRGY. INDAY, ILOILO CITY",9687275977,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-03447-2024,"CAPITOL CENTRAL HOTEL VENTURES, INC.",BACOLOD CITY,BACOLOD CITY,"LACSON ST. COR. NORTH CAPITOL RD., BRGY. 4, BACOLOD CITY",9178416977,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-00172-2021,CITADINES AMIGO ILOILO,ILOILO CITY,ILOILO CITY,"COR. IZNART & DELGADO STREES, BRGY. DANAO, ILOILO CITY",9333303838,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-02878-2024,CITADINES BACOLOD CITY,BACOLOD CITY,BACOLOD CITY,"LACSON STREET, BRGY. BATA, BACOLOD CITY",(034) 488 7160,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-03576-2024,COURTYARD BY MARRIOTT ILOILO,ILOILO CITY,ILOILO CITY,"MEGAWORLD BOULEVARD, DAYTONA AVENUE, ILOILO BUSINESS PARK, BRGY. AIRPORT (TABUCAN AIRPORT), MANDURRIAO, ILOILO CITY",9178156213,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-00429-2021,DAYS HOTEL BY WYNDHAM ILOILO,ILOILO CITY,ILOILO CITY,"THE ATRIUM, GEN. LUNA ST., BRGY. DANAO, ILOILO CITY",(033) 337-3297 / 0917 700 3297,,10/31/2027
REGION 6,Hotel,DOT-R06-HTL-00573-2021,DISTRICT 21 HOTEL,ILOILO CITY,ILOILO CITY,"DONATO M. PISON AVE., BRGY. SAN RAFAEL, MANDURRIAO, ILOILO CITY",033 333 3321,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-01430-2022,DIVERSION 21 HOTEL,ILOILO CITY,ILOILO CITY,"DIVERSION ROAD, BRGY. SAN RAFAEL, MANDURRIAO, ILOILO CITY",(033) 3217721,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-01958-2023,DOUBLE PALM INN,NEGROS OCCIDENTAL,ESCALANTE CITY,"NATIONAL HIGHWAY, BRGY. BALINTAWAK (POB.), ESCALANTE CITY, NEGROS OCCIDENTAL",0915-714-2996,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-00863-2022,EASTVIEW HOTEL,BACOLOD CITY,BACOLOD CITY,"CARLOS HILADO CIRCUMFERENTIAL ROAD, BRGY. VILLAMONTE, BACOLOD CITY",(034) 707-2222 (034) 433-0596,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-01367-2022,ESPRUTINGKLE HOSPITALITY MANAGEMENT CORPORATION,ANTIQUE,SAN JOSE DE BUENAVISTA,"CENTILLION BLDG, T.A FORNIER ST. BRGY. 2 (POB.), SAN JOSE DE BUENAVISTA, ANTIQUE",(036) 648-0195,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-03164-2024,GO HOTEL BACOLOD,BACOLOD CITY,BACOLOD CITY,"LACSON ST. BRGY. MANDALAGAN BACOLOD CITY, NEGROS OCCIDENTAL",9988402055,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-01490-2022,GOLDBERRY LITE HOTEL,ILOILO CITY,ILOILO CITY,"MAPA CORNER RIZAL STREETS, BRGY. ORTIZ, ILOILO CITY",9176296557,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-00162-2021,GQ PLAZA BED AND BREAKFAST,AKLAN,KALIBO,"19 MARTYRS STREET, BRGY. POBLACION, KALIBO, AKLAN",362684381,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-01523-2022,GRAND XING IMPERIAL HOTEL,ILOILO CITY,ILOILO CITY,"H. MONTINOLA STREET, MUELLE LONEY, BRGY. PRESIDENT ROXAS, ILOILO CITY",0917-775-6349,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-01858-2023,GT HOTEL BACOLOD,BACOLOD CITY,BACOLOD CITY,"CORNER GALO - LOCSIN STREETS, BRGY. 11 (POB.), BACOLOD CITY",9176548882,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-03503-2024,GT HOTEL ILOILO (ASCON HOTELS AND RESORTS CORPORATION),ILOILO CITY,ILOILO CITY,"DE LEON STREET, BRGY. NONOY, ILOILO CITY",0917-654-8885,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-00026-2021,GT HOTEL JARO,ILOILO CITY,ILOILO CITY,MC. ARTHUR DRIVE BRGY. TABUC SUBA JARO ILOILO CITY,{033} 323-3083,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-03938-2025,HARBOR TOWN HOTEL,ILOILO CITY,ILOILO CITY,CORNER JM BASA AND ALDEGUER STREETS ILOILO CITY,333372384,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-03383-2024,HIGHWAY 21 HOTEL,ILOILO CITY,ILOILO CITY,"GENERAL LUNA ST., BRGY. SAN FELIX, ILOILO CITY",033-3351852,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-01585-2022,HOTEL DEL RIO (PREMIER ISLANDS MANAGEMENT CORPORATION),ILOILO CITY,ILOILO CITY,"M.H. DEL PILAR ST., BRGY. TAAL, MOLO, ILOILO CITY",(033) 335-1171/0917-868-8871,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-00439-2021,HOTEL FIVE 700 BY UROSONIC PROPERTIES INC.,ANTIQUE,SAN JOSE DE BUENAVISTA,"GOV. FULLON ST., BRGY. SAN ANGEL, SAN JOSE DE BUENAVISTA, ANTIQUE",0917-504-6327,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-01439-2022,HOTEL METRO AND SKY BAR RESTAURANT,AKLAN,KALIBO,"TOTING REYES ST. BRGY. POBLACION, KALIBO, AKLAN",9.95E+09,,10/31/2026
REGION 6,Hotel,DOT-R06-HTL-03195-2024,HOTEL SIMONE,AKLAN,MALAY,"VETERANS AVENUE, BRGY. POBLACION, KALIBO, AKLAN",(036) 500 5213,,10/31/2026
