Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00792-2022,DIANNA'S INN,Palawan,Coron,"LOT NO. 9 NUEVA STREET, BARANGAY I (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01143-2023,DISCOVERY ISLAND RESORT & DIVE CENTER (ALDANCO DISCOVERY RESORT INC.),Palawan,Coron,"DECANTUAN ISLAND, BARANGAY V, CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00324-2022,DIVINE CASTLE TRAVELERS INN,Palawan,Coron,"NUEVA STREET, BARANGAY V (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02822-2025,DK'S INN,Palawan,Coron,"NUEVA STREET, BARANGAY I (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00062-2021,ENNAS PLACE,Palawan,Coron,"ABREU ROAD, BARANGAY VI (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00831-2022,GHIELLANIQA INN,Palawan,Coron,"CALLE NUEVA STREET, BARANGAY IV (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00429-2022,GLOBAL VIEW RESORT'S CORPORATION,Palawan,Coron,"SITIO BAQUID, BARANGAY V (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01183-2023,HAISA APARTMENT,Palawan,Coron,"NUEVA STREET, BRGY. BARANGAY I (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02918-2025,HAPPYCAMPERS HOSTEL,Palawan,Coron,"#6 NUEVA STREET, BRGY. BARANGAY I (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00226-2022,HAUSMANN-RESORT,Palawan,Coron,"#6 NUEVA STREET, BRGY. BARANGAY I (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02803-2025,ISLAND BRASSERIE HOSTEL,Palawan,Coron,"NATIONAL HIGHWAY POBLACION 1 BARANGAY I (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01212-2023,ISLANDERS INN,Palawan,Coron,"NATIONAL ROAD, BARANGAY IV (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00307-2022,ISLANDS VIEW INN,Palawan,Coron,"DON PEDRO STREET, BARANGAY II (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00135-2022,JAZMINE'S PLACE,Palawan,Coron,"DON PEDRO STREET, BRGY. BARANGAY II (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01151-2023,JIM’S CASTLE INN,Palawan,Coron,"#25 DINAGPAN ROAD, BARANGAY 5 (POB.), CORON",,https://www.jimscastleinncoron.com/en/,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01359-2023,LA MALLORCA INN,Palawan,Coron,"LA MALLORCA INN, NUEVA STREET, BARANGAY 1 (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00353-2022,MICASA LODGE,Palawan,Coron,"NATIONAL HIGHWAY, BARANGAY I (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00787-2022,ONE AVEREE BAY HOTEL,Palawan,Coron,"LUALHATI PARK BLVD, BRGY. BARANGAY III (POB.), CORON",,https://oneavereebayhotel.com,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01266-2023,ONE MORE HOSTEL CORP.,Palawan,Coron,"BUSUANGA ROAD POBLACION, BRGY. BARANGAY V (POB.), CORON",,https://outposthostels.com/,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00821-2022,PURPLE HOMESTAY,Palawan,Coron,"BOUNDARY NATIONAL HIGHWAY, BRGY. TAGUMPAY, CORON",,http://www.purple-homestay.ph,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00157-2022,SEASCAPE LODGING HOUSE,Palawan,Coron,"74 DON PEDRO ST., BRGY. BARANGAY II (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00793-2022,SUNVALLEY TOURIST INN,Palawan,Coron,"231 NATIONAL HIGHWAY, BARANGAY V (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01515-2023,THE RIVERHOUSE,Palawan,Coron,"SITIO NAGUATAN, BRGY. DECALACHAO, CORON",,https://www.theriverhousecoron.com/en/,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02864-2025,TROPICASA CORON RESORT AND HOTEL,Palawan,Coron,"277 NATIONAL HIGHWAY, BARANGAY V (POB.), CORON",,---,"October 31, 2025"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02384-2024,VILLA KHADINE GRANDVISTA RESORT,Palawan,Coron,"GOVERNOR’S AVE., BARANGAY VI (POB.), CORON",,---,"October 31, 2025"
Region 4B,Tour Operator,DOT-R4B-TOP-00387-2022,ABE TRAVEL AND TOURS AND SERVICES,Palawan,Coron,"41 NUEVA STREET, BRGY. BARANGAY IV (POB.), CORON",,https://www.corontravelsandtour.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00351-2022,ARCEO TRAVEL AND TOURS,Palawan,Coron,"NATIONAL HIGHWAY, SINAMAY, CORON",,https://www.arceotravelandtours.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-01028-2022,ARLYN EXPEDITIONS TRAVEL AND TOURS,Palawan,Coron,"NATIONAL HIGHWAY BARANGAY V (POB.), CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-01147-2023,BUHAY ISLA ECOTOUR - CORON,Palawan,Coron,"NATIONAL HIGHWAY, BARANGAY I (POB.), CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00404-2022,CALAMIAN ISLAND TRAVEL AND TOURS,Palawan,Coron,"CITAT BUILDING, RECLAMATION BAY AREA, BANCUANG LOWER RD, BRGY.5, CORON",,www.coron-travel.com,"June 30, 2026"
Region 4B,Travel Agency,DOT-R4B-TOP-00684-2022,CALAMIANES EXPEDITIONS AND ECOTOURS,Palawan,Coron,"11 SAN AGUSTIN ST., CORON",,https://calamianes.com/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00718-2022,HANNAH EXPLORER TRAVEL AND TOURS,Palawan,Coron,"OLD MARKET BUILDING, BRGY. BARANGAY III (POB.), CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00012-2021,I CAPTURE TRAVEL SERVICES,Palawan,Coron,"BARANGAY 5 CORON, CORON PALAWAN",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02106-2024,ISLAS PILIPINAS' TRAVEL & TOURS,Palawan,Coron,224 NATIONAL HIGHWAY BARANGAY V (POB.) CORON,,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-01951-2024,JAMMING TRAVEL AND TOURS,Palawan,Coron,"BRGY. POBLACION 1-B, NATIONAL ROAD, CORON",,www.jammingtours.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00827-2022,JY TRAVEL AND TOURS,Palawan,Coron,"#19 REAL ST. BRGY.3, CORON, PALAWAN",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00354-2022,KAIZ TRAVEL SERVICES,Palawan,Coron,"BRGY. 5 DINAGPAN ST. CORON, PALAWAN",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00385-2022,KAJY TRAVEL AND TOURS,Palawan,Coron,"COMESARIA BARANGAY I (POB.), CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02636-2025,KAWAYANAN TRAVEL AND TOURS,Palawan,Coron,"DON PEDRO ST., BARANGAY III (POB.), CORON",,https://www.kawayanantravelandtours.com/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02392-2024,KEELOOMA TRAVEL AND TOURS,Palawan,Coron,"123 NATIONAL HIGHWAY, BARANGAY 1, CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02121-2024,LAUT DALUYON TRAVEL & TOURS,Palawan,Coron,"NUEVA STREET, BRGY., POBLACION IV, CORON",,lautdaluyon.mystrikingly.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00399-2022,LUMINOUS TRAVEL AND TOURS,Palawan,Coron,"MABENTANGEN ROAD BARANGAY VI (POB), CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00690-2022,MATHIAS TRAVEL AND TOURS,Palawan,Coron,"MATHIAS TRAVEL GMG HOTEL BRGY.POB 3, CORON",,https://mathiastravelandtours.my.canva.site/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00359-2022,MILLENNIAL ISLAND TRAVELMATE,Palawan,Coron,BRGY. 6 POBLACION CORON PALAWAN,,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00382-2022,MY BLUE BACKPACK TRAVEL & TOURS,Palawan,Coron,"132 NATIONAL HIGHWAY BRGY POBLACION 1, CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00342-2022,NATURES WAY TRAVEL AND TOURS,Palawan,Coron,"DON PEDRO ST., BRGY. POB 3, CORON",,naturesway-corontravel.weebly.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00272-2022,NICE IN PARADISE TRAVEL AND TOURS,Palawan,Coron,NATIONAL HIGHWAY BRGY. 5 CORON,,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00272-2022,OCEAN PEARL TRAVEL AND TOURS,Palawan,Coron,"NATIONAL HIGHWAY BARANGAY POBLACION 5, CORON PALAWAN",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02321-2024,PALAWAN ADVENTURES TRAVEL AND TOURS SERVICES OPC,Palawan,Coron,"CORON-BUSUANGA ROAD BRGY. VI, CORON PALAWAN",,https://www.pattsph.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00936-2022,PARADISE VIEW TRAVEL AND TOURS,Palawan,Coron,"NATIONAL HIGHWAY, BRGY. BARANGAY IV (POB.), CORON",,---,"April 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-01612-2023,PSALMS TRAVEL SERVICES,Palawan,Coron,"FELICIDAD ST., BRGY. POBLACION 1, CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00689-2022,QOU VADIS TRAVEL AND TOURS,Palawan,Coron,"BRGY. LAJALA, CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00233-2022,ROADSIDE TRAVEL AND TOUR,Palawan,Coron,"NATIONAL HIGHWAY BARANGAY I (POB.), CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00833-2022,SEABRIGHT TRAVEL AND TOURS,Palawan,Coron,"REAL STREET, BARANGAY 3 (POB.) CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00510-2022,SEA FARERS TOURS,Palawan,Coron,"BARANGAY V, NATIONAL HIGHWAY, CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00295-2022,SKYLODGE RESORT INC.,Palawan,Coron,"SITIO DINAGPAN, BARANGAY V (POB.), CORON",,http://skylodgetravelandtour.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00358-2022,"TAO LOSTBOYS, INC. CORON BRANCH",Palawan,Coron,"TAO OFFICE, DON PEDRO ST. BARANGAY III (POB.) CORON",,www.taophilippines.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00607-2022,TRIBAL ADVENTURE TOURS INC,Palawan,Coron,PALAWAN SANDCASTLES BARANGAY I (POB.) CORON,,www.tribaladventures.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02724-2025,TROPICAL PARADISE TRAVEL AND TOURS,Palawan,Coron,"KALYE GASGASAN, PIROK 1, BRGY. TAGUMPAY, CORON",,https://www.elnidoparadise.com/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00384-2022,VIEW TRIP ISLAND TRAVEL AND TOURS,Palawan,Coron,"BARANGAY POBLACION 5, CORON",,viewtripcoron000webhostapp.wordpress.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02307-2024,WILDLIFE TRAVEL AND TOURS,Palawan,Coron,"SANDOVAL BLDG. REAL STREET POBACION I, CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00411-2022,WONDERFUL ISLAND TRAVEL AND TOURS,Palawan,Coron,"NATIONAL HIGHWAY, BARANGAY 3 (POB.), CORON",,https://wonderfulislandtravelandtours.weebly.com/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00606-2022,YOUWANDER INC. (APETOURS CORON-BRANCH OFFICE),Palawan,Coron,"CALIGASGASAN, BRGY. TAGUMPAY, CORON",,https://www.apetours.ph/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-01555-2023,3A & R TRAVEL AND TOURS SERVICES,Palawan,Coron,"56-A DON PEDRO STREET, CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02975-2025,BELLA’S TRAVEL AND TOUR,Palawan,Coron,"DON PEDRO, BRGY. BARANGAY III (POB.), CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00645-2022,CARAMIAN WONDERS TRAVEL AND TOURS,Palawan,Coron,"NATIONAL HIGHWAY, BRGY. BARANGAY VI (POB.)",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-01327-2023,ECLIPSE TRAVEL AND TOURS,Palawan,Coron,"BLOCK 1, NATIONAL HIGHWAY, BRGY. BARANGAY V (POB.), CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-01167-2023,EXPERIENCE CORON TRAVEL AND TOURS,Palawan,Coron,"NATIONAL HIGHWAY, BRGY. BARANGAY V (POB.), CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02894-2025,JAMP TRAVEL AND TOURS,Palawan,Coron,"BRGY. BARANGAY V (POB.), CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00010-2021,KVP ESCAPADE TRAVEL & TOURS,Palawan,Coron,"NATIONAL HIGHWAY, BRGY. BARANGAY VI (POB.), CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00455-2022,LAUGHTRIP TRAVEL AND TOURS,Palawan,Coron,"NATIONAL HIGHWAY, BRGY. BARANGAY VI (POB.), CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02988-2025,SEA-QUEST EXPEDITIONS TRAVEL & TOURS SERVICES,Palawan,Coron,"NATIONAL HIGHWAY, BRGY. TAGUMPAY, CORON",,https://elnido-tours.com,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02896-2025,SEASON EXPEDITION INC.,Palawan,Coron,BARANGAY V CORON,,https://seasonexpedition.com/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02954-2025,TOURGUIDES TRAVEL AND TOURS,Palawan,Coron,"BLOCK 1, COASTAL ROAD, BRGY. POBLACION 5, CORON",,https://tourguides-palawan.com/,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-02944-2025,WANDER WAVES TRAVEL & TOURS,Palawan,Coron,"HIGHWAY 88 SPACE RENTAL UNIT NO. 04, 121 NAT’L HIGHWAY, BARANGAY II (POB.), CORON",,---,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-02102-2024,BLUE LAGOON ADVENTURE TRAVEL AND TOURS,Palawan,Coron,"NATIONAL HIGHWAY, BRGY. POBLACION 1, CORON",,www.coronbluelagoon.com,"June 30, 2026"
Region 4B,Travel and Tour Agency,DOT-R4B-TTA-01987-2024,ELLEN’S TRAVEL AND EVENTS INC.,Palawan,Coron,"NATIONAL HIGHWAY, BARANGAY V, CORON",,---,"June 30, 2026"
Region 4B,Tour Operator,DOT-R4B-TOP-00214-2022,ROYAL TROPICAL TRAVEL AND TOURS,Palawan,Coron,"WL BRGY III (POB.) GATEWAY HOTEL BLDG., CORON",,---,"June 30, 2026"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-00974-2022,AQUAHABITAT DIVESAFARI AND TOURS,Palawan,Coron,"COASTAL ROAD, BRGY. BARANGAY V (POB.), CORON",,---,"December 17, 2025"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-02359-2024,AWESOME DIVE CENTER CORPORATION,Palawan,Coron,"NATIONAL HIGHWAY BARANGAY V (POB.), CORON",,---,"November 13, 2025"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-00278-2022,CORON DIVERS DIVE CENTER,Palawan,Coron,"RESTOLYN BLDG. STALL #30, BARANGAY III (POB.), CORON",,http://www.corondivers.com.ph,"April 28, 2026"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-00278-2022,CORON EASY DIVING CORPORATION,Palawan,Coron,"GOVERNORS AVENUE, BARANGAY V (POB.), CORON",,www.easydiving.ph,"March 21, 2026"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-00890-2022,CORON SANHO DIVE INC,Palawan,Coron,"CALTEX ST, BRGY. BARANGAY III (POB.), CORON",,---,"December 27, 2025"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-00930-2022,DISCOVERY FLEET CORP. (CLUB PARADISE DIVERS),Palawan,Coron,"NO. 1 DIMAKYA ISLAND, BRGY. SAN JOSE, CORON",,---,"March 11, 2026"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-02960-2025,EIGHTYBAR DIVING CENTER,Palawan,Coron,"ENRIQUEZ VILLAGE, BRGY. BARANGAY I (POB.), CORON",,---,"June 11, 2026"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-01627-2024,FKD DIVE CENTER AND SERVICES INC.,Palawan,Coron,"BANCUANG LOWER ROAD, BRGY. 5, CORON",,https://www.coron-plongee.com,"January 8, 2026"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-02303-2024,KISS DIVING CENTER & SHOP CORPORATION,Palawan,Coron,"BRGY.5, CORON, PALAWAN",,---,"October 30, 2025"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-02134-2024,PIRATES DIVING RESORT,Palawan,Coron,"DINAGPAN, BRGY. BARANGAY V (POB.), CORON",,https://www.piratescoron.com,"December 16, 2025"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-02511-2024,REGGAE DIVE CENTER,Palawan,Coron,"REGGAE DIVE CENTER BLDG., NATIONAL HIGHWAY, BARANGAY V (POB.), CORON",,---,"March 21, 2026"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-02851-2025,SAFETY STOP DIVESHOP,Palawan,Coron,"NATIONAL HIGHWAY, BRGY. POBLACION 5, CORON",,---,"June 23, 2026"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-00719-2022,SKYLODGE RESORT INC.,Palawan,Coron,"SITIO DINAGPAN, BARANGAY V, CORON",,---,"November 14, 2025"
Region 4B,Tourist Shop (Department Store / Souvenir Shop / Specialty Shop),DOT-R4B-TSP-00308-2022,WDIVERSCORON INC.,Palawan,Coron,"NATIONAL HIGHWAY, POB V, CORON",,---,"November 29, 2025"
Region 4B,Restaurant,DOT-R4B-RST-02436-2024,EL KUVO SEAFOOD AND GRILL,Palawan,Coron,"COMESARIA ST., BARANGAY 1, CORON",,---,"November 14, 2025"
Region 4B,Restaurant,DOT-R4B-RST-02507-2024,GRAN’ITALIA ITALIAN RESTAURANT,Palawan,Coron,"#10 SAN AGUSTIN STREET, BRGY. BARANGAY II (POB.), CORON",,---,"December 16, 2025"
Region 4B,Restaurant,DOT-R4B-RST-01590-2023,PACIFICO BAR AND RESTAURANT,Palawan,Coron,"HINTERLAND BUILDING BURGOS STREET, BARANGAY II (POB.), CORON",,---,"February 10, 2026"
Region 4B,Restaurant,DOT-R4B-RST-02762-2025,SHARKY'S RESTOBAR,Palawan,Coron,"NATIONAL HIGHWAY, BRGY. BARANGAY V (POB.), CORON",,---,"February 12, 2026"
Region 4B,Water Transport Operator,DOT-R4B-TWT-02909-2025,"CINCO NINOS LEISURE CORP-MBCA ""5 NINOS""",Palawan,Linapacan,"PUROK 2, BRGY. SAN MIGUEL (POB.), LINAPACAN",,https://5ninos.com/,"April 30, 2026"
Region 4B,Hotel,DOT-R4B-HTL-02496-2024,ACRO HOTELS AND RESORTS INC.,Palawan,El Nido,"KM 279 NATIONAL HIGHWAY, BRGY. VILLA LIBERTAD, EL NIDO",,https://www.charlieselnido.com,"October 31, 2026"
Region 4B,Hotel,DOT-R4B-HTL-00170-2022,ASYANAH SUITES AND HOTEL LAGUN,Palawan,El Nido,"BALINSASAYAW ROAD, NATIONAL HIGHWAY, BRGY. MALIGAYA POB. (BARANGAY 1), EL NIDO",,---,"October 31, 2026"
Region 4B,Hotel,DOT-R4B-HTL-02539-2024,EL NIDO GARDEN BEACH RESORT,Palawan,El Nido,"SITIO CABUGAO, BRGY. MASAGANA POB. (BARANGAY 3), EL NIDO",,---,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01105-2023,EL NIDO LIME RESORT,Palawan,El Nido,"SITIO LUGADIA, POB. CORONG - CORONG, EL NIDO",,https://lime.ph/hotels-resorts/el-nido/,"October 31, 2026"
Region 4B,Resort,DOT-R4B-RES-00139-2022,CAUAYAN ISLAND RESORT,Palawan,El Nido,"Cauayan Island Resort, Brgy. Buena Suerte Poblacion (Barangay 2), El Nido",,https://www.cauayanresort.com,"October 31, 2026"
Region 4B,Resort,DOT-R4B-RES-00174-2022,DOUBLEGEM PROPERTIES INC.,Palawan,El Nido,"Sitio Lugadia, Brgy. Corong-Corong Poblacion (Barangay 4), El Nido",,https://www.elnidodoublegem.com,"October 31, 2026"
Region 4B,Resort,DOT-R4B-RES-01191-2023,ECONORTH RESORT VENTURES INC.,Palawan,El Nido,"Lio Tourism Estate, Brgy. Villa Libertad, El Nido",,https://www.sedahotels.com/hotel/view/11/seda-lio,"October 31, 2026"
Region 4B,Resort,DOT-R4B-RES-01161-2023,LIHIM RESORT INC.,Palawan,El Nido,"Sitio Caalan, Brgy. Masagana Poblacion (Barangay 3), El Nido",,https://lihim.com/,"October 31, 2026"
Region 4B,Resort,DOT-R4B-RES-02641-2025,MAREMEGMEG BEACH CLUB,Palawan,El Nido,"Rizal St., Sitio Maremegmeg, Brgy. Corong-Corong Poblacion (Barangay 4), El Nido",,---,"October 31, 2026"
Region 4B,Resort,DOT-R4B-RES-00898-2022,MATINLOC RESORT,Palawan,El Nido,"Bebeladan, Brgy. Pagcolbon, El Nido",,---,"October 31, 2026"
Region 4B,Resort,DOT-R4B-RES-00947-2022,MINILOC ISLAND RESORT,Palawan,El Nido,"Bebeladan, Brgy. Bebeladan, El Nido",,---,"October 31, 2026"
Region 4B,Resort,DOT-R4B-RES-02489-2024,PANGULASIAN ISLAND RESORT CORP.,Palawan,El Nido,"Pangulasian Island, El Nido",,https://www.elnidoresorts.com/pangulasian-island/,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00860-2022,A PLACE TO REMEMBER INN,Palawan,El Nido,"Serena St., Brgy. Buena Suerte Poblacion (Brgy. 2), El Nido",,—,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00774-2022,ANGKLA BEACH CLUB & RESORT,Palawan,El Nido,"Nacpan Beach, Sitio Calitang, Brgy. Bucana, El Nido",,https://angklaresort.com,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00950-2022,BUKO BEACH RESORT INC.,Palawan,El Nido,"Lot 10, Sitio Lugadia, Corong-Corong Poblacion (Brgy.4), El Nido",,https://bukobeachresort.com/,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01304-2023,CASA HENERAL BED AND BREAKFAST,Palawan,El Nido,"Sitio Caalan, Brgy. Masagana Poblacion (Brgy. 3), El Nido",,—,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01429-2023,CED VILLAS,Palawan,El Nido,"Sitio Bobolungan, Poblacion Corong-Corong, El Nido",,—,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02666-2025,EL-NEST’ TRAVEL AND TOURS,Palawan,El Nido,"Real Street, Brgy. Buena Suerte Poblacion (Brgy. 2), El Nido",,—,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02588-2024,"EL NIDO BAYVIEW RESORT, INC.",Palawan,El Nido,"Sitio Maremegmeg, Brgy. Corong-Corong Poblacion (Brgy.4), El Nido",,https://www.elnidobayview.com,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00783-2022,EL NIDO BEACH HOTEL,Palawan,El Nido,"Calle Hama, Masagana Poblacion (Brgy 3), El Nido",,http://www.elnidobeachhotel.com/,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-00769-2022,FRENDZ HOSTEL,Palawan,El Nido,"Osmeña Street, Brgy. Masagana, El Nido",,https://frendzresorthostels.com,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02395-2024,FRENDZ HOSTEL ANNEX 1,Palawan,El Nido,"Osmeña Street, Brgy. Masagana, El Nido",,—,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02455-2024,FRENDZ HOSTEL ANNEX 2,Palawan,El Nido,"Hama Street, Poblacion Masagana, El Nido",,https://frendzresorthostels.com,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01035-2022,GREEN TURTLE RESORT,Palawan,El Nido,"7 Commando Beach, Brgy. Buena Suerte Poblacion (Brgy. 2), El Nido",,—,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-01398-2023,H HOTEL,Palawan,El Nido,"Real St., cor. Rizal St., Brgy. Buena Suerte Poblacion (Brgy. 2), El Nido",,—,"October 31, 2026"
Region 4B,Mabuhay Accommodation,DOT-R4B-MAB-02455-2024,HUNI HOTEL,Palawan,El Nido,"Lio Estate, Brgy. Villa Libertad, El Nido",,—,"October 31, 2026"
