Region,Enterprise Type,Accreditation No,Enterprise Name,Province,Municipality,Business Address,Contact Numbers,Business Website,Accreditation Validity
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02339-2024,Hotel One,Cebu,Cebu City,"Juana Osmeña St., Brgy. Capitol Site, Cebu City",(032) 253-6846,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04096-2025,JL Suites,Cebu,Cebu City,"RR Landon St., Brgy. San Antonio, Cebu City",(032) 520-6785,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03633-2024,Kasa Boutique Hotel,Cebu,Cebu City,"101 Pres Quezon St., Villa Aurora, Brgy. Kasambagan, Cebu City",0917-1888214,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04090-2025,LS 1 Pension House,Cebu,Cebu City,"RR Landon St. cor. Junquera St., Brgy. San Antonio, Cebu City",0917-5611818,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04220-2025,LS 2 Pension House,Cebu,Cebu City,"Junquera Ext., Brgy. Santa Cruz, Cebu City",0917-5611818,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01028-2022,Lyric Vacation Hotel Cebu,Cebu,Cebu City,"35 Juana Osmeña cor J. Avila Sts., Brgy. Camputhaw, Cebu City",(032) 253-2766 / (032) 436-5134,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00740-2021,Main Hotel & Suites,Cebu,Cebu City,"J. Panis Street, Old Banilad Rd., Brgy. Kasambagan, Cebu City",(032) 505-2522 / 0917-5125748,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00101-2021,NS Royal Hotel Cebu,Cebu,Cebu City,"Juana Osmeña St., Brgy. Camputhaw, Cebu City",(032) 254-5358,https://nsroyalhotel.com/,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01105-2022,Pacific Tourist Inn,Cebu,Cebu City,"V. Gullas St. cor. Balintawak St., Brgy. Kalubihan, Cebu City",(032) 263-1089 / (032) 256-2796,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02052-2023,Palladium Suites Hotel,Cebu,Cebu City,"#6 Lllorente St., Brgy. Capitol Site, Cebu City",(032) 255-1780,https://www.palladiumsuites.com,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02018-2023,Pillows Hotel,Cebu,Cebu City,"208 Gov. M. Roa St., Brgy. Capitol Site, Cebu City",(032) 268-8000,,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01828-2023,Primeway Suites Cebu,Cebu,Cebu City,"3F Primeway Plaza Bldg., 176 F. Ramos St., Brgy. Santa Cruz, Cebu City, Cebu",(032) 232-3777,https://www.primewaysuitescebu.com,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00710-2021,Red Planet Cebu,Cebu,Cebu City,"36 Archbishop Reyes Avenue, Brgy. Camputhaw, Cebu City",(032) 232-0888,https://www.redplanethotels.com,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01100-2022,RF Suites,Cebu,Cebu City,"39-41 A.R. Villanueva St., Brgy. Santa Cruz, Cebu City",0922-8800234,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01104-2022,Royal J Hotel,Cebu,Cebu City,"Pope John Paul II Ave. Brgy. Luz, Cebu City",(032) 232-4907,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00705-2021,Rublin Hotel Cebu,Cebu,Cebu City,"22 Governor M. Roa St., Brgy. Capitol Site (Pob.), Cebu City",(032) 384-9975,https://www.rublinhotel.com/,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00819-2021,Sampaguita Suites - Mango,Cebu,Cebu City,"4J Building, General Maxilom Avenue, Brgy. Capitol Site, Cebu City",(032) 253-3672,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00975-2021,Sampaguita Suites - Plaza Garcia,Cebu,Cebu City,"Plaza Garcia Bldg., Magallanes St., Brgy. San Roque, Cebu City",(032) 505-3978,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04392-2025,Schweizer Hotel,Cebu,CEbu City,"St. Moritz Road, Gorordo Ave., corner Archbishop Reyes, Brgy. Camputhaw, Cebu City",(032) 341-5828 / 0956-8763363,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01099-2022,Skypark Pensionne,Cebu,Cebu City,"58 RR Landon St., Brgy. San Antonio, Cebu City",(032) 255-0770,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04450-2025,Surestay Plus by Best Western,Cebu,Cebu City,"Danaque Building Osmeña Blvd., Brgy. Capitol Site, Cebu City",0975-8544546,https://surestaypluscebu.com/,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03665-2024,Terracotta Cove Property Rental,Cebu,Cebu City,"G/F Unit U4122 San Remo Oasis at Citi de Mare Condominium Bldg., SRP, Brgy. Mambaling, Cebu City",0945-4635602,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04349-2025,The New View by Ecotel,Cebu,Cebu City,"Gonzales Compound, Escario St., Brgy. Camputhaw, Cebu City",0946-7369314,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03717-2024,Zerenity Hotel & Suites,Cebu,Cebu City,"San Miguel Road Corner 1st St., Villa Amores, Brgy. Apas, Cebu City",(032) 266-7000,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00504-2021,Edello Resort & Pool Villa,Cebu,Lapu-lapu City,"Isuya Road, Brgy. Mactan, Lapu-lapu City",(032) 349-6420,http://www.edello.net,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00610-2021,Felicity Island Hotel,Cebu,Lapu-lapu City,"ML Quezon Highway, Brgy. Pusok, Lapu-lapu City",0905-4772382,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04279-2025,GV Hotel Lapu-lapu,Cebu,Lapu-lapu City,"GY Dela Cerna St., Brgy. Poblacion, Lapu-lapu City",0917-7028900,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00372-2021,K Fortune Pension House,Cebu,Lapu-lapu City,"Atululak St., Brgy. Gun-ob, Lapu-lapu City",0933-8637680,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00887-2021,Karancho Beach Resort,Cebu,Lapu-lapu City,"M.L. Quezon Highway, Brgy. Maribago, Lapu-lapu City",0933-1396525,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00732-2021,MBSGarden Inn,Cebu,Lapu-lapu City,"Kadugoy Rd., Brgy. Basak, Lapu-lapu City",(032) 494-0851,https://mbs.ph,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03420-2024,Sebastien Hotel,Cebu,Lapu-lapu City,"ML Quezon Highway, Brgy. Mactan, Lapu-lapu City",(032) 427-5675 / (032) 493-5114,http://www.sebastienhotel.com/,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01897-2023,Sempre Premier Inn,Cebu,Lapu-lapu City,"M.L. Quezon Nat'l Highway, Brgy. Pajo, Lapu-lapu City",(032) 341-0256,https://www.sempreinn.com/,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02963-2024,Travelbee Airport Inn,Cebu,Lapu-lapu City,"Block A, Mactan Marina Mall, MEZ1, Brgy. Ibo, Lapu-lapu City",0917-8886771,https://tbai-cebu.travelbee.ph/,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03533-2024,Victoria's Travellers Inn,Cebu,Lapu-lapu City,"A. Tumuluk St., Brgy. Gun-ob, Lapu-lapu City",0933-5600519,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02490-2024,Vivien's Hotel,Cebu,Lapu-lapu City,"Brgy. Basak, Lapu-lapu City",0995-2187747,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04208-2025,24/7 Lantawan Resort Inc.,Cebu,Oslob,"Boundary of Alo-Luka, Brgy. Alo, Oslob, Cebu",0966-1831209,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04192-2025,4VJ's Apartelle,Cebu,Santa Fe,"A. Coyoca St., Brgy. Poblacion, Santa Fe, Cebu",0969-0721359,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01030-2022,Adams View Hotel,Cebu,Moalboal,"Calumpang St., Brgy. Poblacion West, Moalboal, Cebu",0919-3145631,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04223-2025,Adelaida Pensionne Hotel,Cebu,Santa Fe,"Villaceran Street, Brgy. Pooc, Santa Fe, Cebu",0961-7806515,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03813-2025,AJ's Place,Cebu,Oslob,"Natalio Bacalso Avenue, Brgy. Tan-awan, Oslob, Cebu",0922-3608100,https://ajsplaceoslob.com,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04323-2025,Allen Marie Apartelle,Cebu,Santa Fe,"Brgy. Talisay, Santa Fe, Cebu",0966-4750799,https://www.facebook.com/AllenMarieapartelle,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00642-2021,Aloha Lodging House,CEbu,oSLob,"Brgy. Tan-awan, Oslob, Cebu",0917-3228927 / 0999-3269506,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00669-2021,Althea Birds Nest Inn,Cebu,Moalboal,"Pet Babiera St., Brgy. Poblacion West, Moalboal, Cebu",(032) 425-3343 / 0921-8815677,https://altheabirdsnestinn.wixsite.com/website,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02346-2024,Amihan Beach Cabanas,Cebu,Santa Fe,"A. Batobalonos St., Brgy. Talisay, Santa Fe, Cebu",0915-0243578,https://www.amihanbeachcabanas.com/,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01912-2023,Anahaw Seaseaside Inn,Cebu,Santa Fe,"Villaceran Street, Brgy. Talisay, Santa Fe, Cebu",0918-5514616,,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03554-2024,Anaya Beach Resort,Cebu,Santa Fe,"Boraska St., Brgy. Talisay, Santa Fe, Cebu",0917-6273755,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00974-2021,Argao Bay Eco-Park Resort Hotel,Cebu,Argao,"Natalio B. Bacalso Nat'l. Highway, Ticoy, Brgy. Bogo, Argao, Cebu",0956-1094254 / (032) 324-4075,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04239-2025,Avila's Horizon,Cebu,Daanbantayan,"Sitio Langub, Brgy. Logon, Daanbantayan, Cebu",0968-6381895,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04233-2025,Balayy at SantaFe Cabin Rental,Cebu,Santa Fe,"Purok Mangga, Brgy. Looc, San Remigio, Cebu",0917-3076387,https://www.facebook.com/balayatsantafe,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02811-2024,Banamboo Accommodation,Cebu,Badian,"Curvada, Brgy. Banhigan, Badian, Cebu",0936-4086417,https://banamboo.com/,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00884-2021,Bangcogon Resort and Restaurant,Cebu,Oslob,"Brgy. Bangcogon, Oslob, Cebu",0908-8698780,https://www.oslobtourist.com.ph,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00885-2021,BCD's Place,Cebu,Oslob,"Brgy. Tan-awan, Oslob, Cebu",0922-8736128,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02382-2024,Benedict's Hometel,Cebu,Danao City,"J. Rizal St., Brgy. Poblacion, Danao City, Cebu",0956-8911894,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01177-2022,Beyond Island Moalboal / Oltre Property Ventures Inc.,Cebu,Moalboal,"Bantayan 1, Brgy. Basdiot, Moalboal, Cebu",0927-0078054,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03757-2025,Big Hotel,Cebu,Mandaue City,"Mantawi International Drive, CSSEAZ, Brgy. Tipolo, Mandaue City, Cebu",(032) 344-8697 / (032) 344-1316 / 0917-8886780,https://big-cebu.travelbee.ph,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00457-2021,Blanco Beach Resort,Cebu,Daanbantayan,"Brgy. Logon, Daanbantayan, Cebu",0916-2355364,http://blancobeachresort.com/,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00783-2021,Blue Abyss Resort,Cebu,Moalboal,"Brgy. Basdiot, Moalboal, Cebu",0917-6307116 / 0915-6513088,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00750-2021,Blue Pot Family Resort,Cebu,Dalaguete,"Brgy. Cawayan, Dalaguete, Cebu",0917-7757702,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02847-2024,Brumini Resort,Cebu,Oslob,"Brgy. Tan-awan, Oslob, Cebu",0977-8446868,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02840-2024,C F Cabanas and Golf Resorts,Cebu,Danao City,"Club Filipino Inc. de Cebu, Pulangyuta, Brgy. Looc, Danao City, Cebu",0966-1801702,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03636-2024,Campgrounds Glamping Services,Cebu,Dalaguete,"Sta. Cruz, Private Road, Brgy. Mantalongon, Dalaguete, Cebu",0943-9238123,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04328-2025,Capsule Hotel in Malapascua,Cebu,Daanbantayan,"Brgy. Logon, Daanbantayan, Cebu",0927-7696983,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02034-2023,Casa Bonita Inn,Cebu,Oslob,"Brgy. Tan-awan, Oslob, Cebu",0906-3025711,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00876-2021,Casa de Moalboal,Cebu,Moalboal,"Oltmanns Road, Brgy. Basdiot, Moalboal, Cebu",0935-2531844,https://www.casademoalboal.com,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02039-2023,Cebu Seaview Dive Resort,Cebu,Moalboal,"Sitio Talisay, Brgy. Basdiot, Moalboal, Cebu",0956-5023011,https://cebu-seaview.com/,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00714-2021,Ceda Guest House,Cebu,Santa Fe,"F. Duarte St., Brgy. Poblacion, Santa Fe, Cebu",0920-9109095 / 0918-9287556,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00864-2021,Cliff Cabanas Resort,Cebu,Catmon,"Brgy. Panalipan, Catmon, Cebu",0915-4923854 / 0953-0993352,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04285-2025,Coco Seaview Beach House,Cebu,Asturias,"San Juan, Brgy. Owak, Asturias, Cebu",0917-3206266,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04167-2025,Cocobana Beach Resort,Cebu,Daanbantayan,"Brgy. Logon, Daanbantayan, Cebu",0917-3059293,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01696-2023,Compostela Boardwalk Resort and Recreation Center,Cebu,Compostela,"Bry. Poblacion, Compostela, Cebu",(032) 505-5193,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01479-2022,Cordova Cebu Home Village,Cebu,Cordova,"Sitio Datag, Brgy. Catarman, Cordova, Cebu",0942-2965877,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03666-2024,Cornerstone Manor Inn,Cebu,Mandaue City,"1 Cornerstone Drive, H. Abellana St., Brgy. Canduaman, Mandaue City, Cebu",0917-6236601,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02403-2024,Costa Liz Island Resort,Cebu,Santa Fe,"C. Batiancila St., Brgy. Pooc, Santa Fe, Cebu",(032) 422-0508 / 0969-3672085,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00835-2021,Coucou BR Hotel,Cebu,Santa Fe,"Batobalonos Street, Brgy. Poblacion, Santa Fe, Cebu",(032) 427-6401,http://www.hotelbantayan.business.site,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04151-2025,Cronin Residence,Cebu,Oslob,"San Jose Street, Brgy. Poblacion, Oslob, Cebu",0993-0809306,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04225-2025,Crown Malapascua,Cebu,Daanbantayan,"Sitio Barrio, Brgy. Logon, Daanbantayan, Cebu",0936-5244090,http://crownmalapascua.com/,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00921-2021,D and R Travellers Inn,Cebu,Naga City,"Seaside 1, Brgy. North Polacion, Naga City, Cebu",0929-4703026,https://www.instagram.com/dandr.travellersinn/,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02377-2024,Danao Coco Palms Resort,Cebu,Danao City,"KM 31, National Highway, Brgy. Sabang, Danao City, Cebu",0998-5906968 / 0999-9918730,https://www.facebook.com/danaococopalmsresort/,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03470-2024,Danao Seaview Resort,Cebu,Danao City,"Brgy. Maslog, Danao City, Cebu",0918-3524341,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00971-2021,Danasan Eco Adventure Park,Cebu,Danao City,"Brgy. Danasan, Danao City, Cebu",0917-3013171,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01979-2023,Dolcevita Resort,Cebu,Moalboal,"Bantayan Uno, Brgy. Basdiot, Moalboal, Cebu",0915-8009051,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00840-2021,Down South 118 Beach Resort,cebu,Oslob,"Brgy. Calumpang, Oslob, Cebu",0925-7143882,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03342-2024,Elegant Beach Resort,Cebu,San Remigio,"Brgy. Anapog, San Remigio, Cebu",0921-3899776,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04160-2025,Elen Inn,Cebu,Daanbantayan,"Sitio Pasil, Brgy. Logon, Daanbantayan, Cebu",0906-5394653,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01022-2022,Eskapo Verde,Cebu,Badian,"Santander-Barili Road, Brgy. Bugas, Badian, Cebu",0928-7404182,https://www.eskapoverde.com/,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02494-2026,Everyday Sunday Hotel Café,Cebu,Santa Fe,"C. Batiancila St., Brgy. Pooc, Santa Fe, Cebu",0917-1249716,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00473-2021,Evolution Beach & Dive Resort,Cebu,Daanbantayan,"Bounty Beach, Brgy. Logon, Daanbantayan, Cebu",0917-6312179,https://www.evolution.com.ph,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00857-2021,Fantasy Lodge Cebu,Cebu,Samboan,"Brgy. Dalahikan, Samboan, Cebu",0917-7006027,https://fantasylodge.ph/,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03135-2024,G & T Seaside Inn,Cebu,Oslob,"San Jose Street, Brgy. Poblacion, Oslob, Cebu",0915-7384703,https://hotels.cloudbeds.com/reservation/3tIh8C,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04168-2025,Galxy Get-Away Homestay,cebu,Dalaguete,"Brgy. Coro, Dalaguete, Cebu",0977-3906136,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01075-2022,Ging-Ging Hotel and Resort,Cebu,Oslob,"Brgy. Looc, Oslob, Cebu",0933-6743311,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04154-2025,Ging-Ging Tourist Inn,CEbu,Badian,"Brgy. Poblacion, Badian, Cebu",0960-4518095,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00494-2021,Granada Beach Resort,Cebu,Boljoon,"Natalio Bacalso Avenue, Brgy. Granada, Boljoon, Cebu",0905-5027282,https://www.granadabeachresort.com,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00508-2021,Gravino Tourist Inn,Cebu,Oslob,"Brgy. Poblacion, Oslob, Cebu",0936-9989227,https://www.facebook.com/Gravino.tourist.inn,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02028-2023,Guanzon Beach Resort,Cebu,Naga City,"Brgy. Langtad, Naga City, Cebu",(032) 232-8858 / (032) 232-8859,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04143-2025,Guiding Light's Inn,Cebu,Oslob,"Brgy.Poblacion, Oslob, Cebu",0929-6583014,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02371-2024,GV Hotel - Talisay,Cebu,Talisay City,"Tabunok National Highway, Brgy. Bulacao, Talisay City, Cebu",0917-7082486,http://www.gvhotels.com.ph,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03541-2024,Hanei Kota Kanwa Resort,Cebu,Dumanjug,"Brgy. Calaboon, Dumanjug, Cebu",0917-7212618,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-02044-2024,Harman Suites,Cebu,Moalboal,"Pangasama Beach, Brgy. Basdiot, Moalboal, Cebu",0927-7672930,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04199-2025,Hello Hotel,Cebu,Bogo City,"K-Town Bldg., P. Rodrigues St., Brgy. La Purisima Concepcion, Bogo City, Cebu",0917-7796488,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04114-2025,Hey Mojo Guest House,Cebu,Santa Fe,"G. Borraska cor. A. Batobalonos Sts., Brgy. Poblacion, Santa Fe, Cebu",0917-5799896,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04286-2025,Hippocampus Beach Resort,Cebu,Daanbantayan,"Bounty Beach, Brgy. Logon, Daanbantayan, Cebu",0977-8077725,https://www.hippo-malapascua.com,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04116-2025,Hutscape Beachfront Private Resort,Cebu,Badian,"Brgy. Bugas, Badian, Cebu",0916-7388140,https://hutscapebeachfrontresort.com/,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04183-2025,Ibabaw Sta.Cruz Mountain Resort,Cebu,Liloan,"Purok Cacanog, Brgy. Santa Cruz, Liloan, Cebu",(032) 517-7136,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00013-2020,Issa's Haven Resort,Cebu,Oslob,"Brgy. Looc, Oslob, Cebu",0939-8104022,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04173-2025,JJS Hotel and Resort,Cebu,San Remigio,"Zamora St., & Ursal St., Brgy. Poblacion, San Remigio, Cebu",0991-8638545,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00986-2021,Johann Ritz Place,Cebu,Dumanjug,"Brgy. Tapon, Dumanjug, Cebu",0917-7100276,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00820-2021,Kandugyap House by the Sea,Cebu,Santa Fe,"Tourist Road, Brgy. Pooc, Santa Fe, Cebu",0998-5540235,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00540-2021,Kellocks' Seaview Apartelle,Cebu,Dalaguete,"Brgy. Poblacion, Dalaguete, Cebu",0917-7118118,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00711-2021,Kojie Guest House,Cebu,Moalboal,"Sitio Cogon, Brgy. Basdiot, Moalboal, Cebu",0956-9548914,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01604-2023,Kokays Maldito Beach Resort,Cebu,Daanbantayan,"Brgy. Logon, Daanbantayan, Cebu",0915-9078269,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04322-2025,Krissy Guest House,Cebu,Santa Fe,"Purok Kalamboan II, Duarte St., Brgy. Poblacion, Santa Fe, Cebu",0935-8615438 / 0928-3323655,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01473-2022,KRJ Tourists' Inn,Cebu,Santa Fe,"M. Saagundo St., Brgy. Poblacion, Santa Fe, Cebu",(032) 438-9180,https://krjtouristsinn.com,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03805-2025,L & M Hearthstones II Lodge,Cebu,Oslob,"Brgy. Nueva Caceres, Oslob, Cebu",0922-8776738,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04182-2025,Lamer Resort,cebu,San Remigio,"Purok Saging, Mabini St., Tabunok, Brgy. Poblacion, San Remigio, Cebu",0995-8320293,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-03459-2024,Latrinidad Resort,Cebu,Dumanjug,"Purok 3, Sambag, Brgy. Bitoon, Dumanjug, Cebu",0917-1681988,-,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-00692-2021,Les Maisons D'Itac,Cebu,Ronda,"Brgy. Santa Cruz, Ronda, Cebu",0917-6245774,-,"October 31, 2026"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-01908-2023,Love's Beach & Dive Resort,Cebu,Moalboal,"Brgy. Basdiot, Moalboal, Cebu",0977-8833965,http://www.loves-beach-resort.com/,"October 31, 2025"
Region 7,Mabuhay Accommodation,DOT-R07-MAB-04130-2025,Lovenista Retreat and Camping Site Rentals,Cebu,Alegria,"Anongan, Brg. Madridejos, Alegria, Cebu",0998-9565697,-,"October 31, 2025"
